index,Hard,Soft,Pro_Brexit,Remain,Anti_Hard,Anti_Soft,Ambiguous,Intensity,tweet_id
3789,0,0,0,0,1,0,0,3,9.21E+17
3790,0,0,0,0,0,0,1,2,9.25E+17
3791,0,0,0,0,0,0,1,1,9.26E+17
3792,0,0,0,0,0,0,1,3,9.21E+17
3793,0,0,0,1,1,0,0,3,9.22E+17
3794,0,0,0,1,1,0,0,4,9.22E+17
3795,0,0,0,1,1,0,0,4,9.22E+17
3796,1,0,1,0,0,0,0,4,9.22E+17
3797,0,0,0,0,0,0,1,2,9.27E+17
3798,0,0,0,0,0,0,1,1,9.21E+17
3799,0,0,0,1,1,0,0,5,9.22E+17
3800,0,0,0,0,0,0,1,1,9.24E+17
3801,0,0,0,0,0,0,1,3,9.23E+17
3802,0,1,0,0,0,0,0,1,9.21E+17
3803,0,0,0,0,0,0,1,1,9.21E+17
3804,0,1,0,0,0,0,1,2,9.27E+17
3805,0,0,0,0,0,0,1,1,9.23E+17
3806,0,0,0,0,1,0,0,2,9.27E+17
3807,0,0,0,0,0,0,1,2,9.23E+17
3808,0,0,0,0,0,0,1,1,9.21E+17
3809,0,0,0,1,1,0,0,5,9.23E+17
3810,0,0,0,0,0,0,1,1,9.22E+17
3811,0,0,0,1,0,0,0,4,9.23E+17
3812,0,0,0,0,0,0,1,2,9.22E+17
3813,0,0,0,0,0,0,1,1,9.23E+17
3814,0,0,0,0,0,0,1,1,9.23E+17
3815,0,0,0,0,0,0,1,2,9.22E+17
3816,0,0,0,0,0,0,1,2,9.22E+17
3817,0,0,0,1,1,0,0,5,9.25E+17
3818,0,0,0,0,0,0,1,2,9.22E+17
3819,0,0,0,0,0,0,1,3,9.21E+17
3820,0,0,0,0,0,0,1,2,9.21E+17
3821,0,0,0,0,0,0,1,1,9.22E+17
3822,0,0,0,0,1,0,1,4,9.24E+17
3823,0,0,0,0,0,0,1,1,9.21E+17
3824,0,0,0,0,1,0,0,3,9.22E+17
3825,0,0,0,0,0,0,1,1,9.21E+17
3826,0,0,0,1,0,0,0,2,9.23E+17
3827,0,0,0,1,1,0,0,4,9.21E+17
3828,1,0,1,0,0,0,0,2,9.25E+17
3829,0,0,0,0,0,0,1,2,9.22E+17
3830,0,0,0,0,1,0,0,3,9.24E+17
3831,0,0,0,0,1,0,0,3,9.23E+17
3832,0,0,0,0,0,0,1,1,9.21E+17
3833,1,0,1,0,0,0,0,2,9.22E+17
3834,0,0,0,0,1,0,0,3,9.22E+17
3835,0,0,0,0,1,0,0,5,9.26E+17
3836,0,0,0,0,0,0,1,3,9.27E+17
3837,0,0,0,0,0,0,1,2,9.22E+17
3838,0,0,0,0,0,0,1,1,9.21E+17
3839,0,0,0,0,0,0,1,1,9.22E+17
3840,0,0,0,0,0,0,1,2,9.21E+17
3841,0,0,0,0,0,0,1,1,9.22E+17
3842,0,0,0,0,0,0,1,1,9.22E+17
3843,0,0,0,1,1,0,0,2,9.25E+17
3844,0,0,0,0,0,0,1,2,9.23E+17
3845,0,0,0,0,0,0,1,3,9.22E+17
3846,0,0,0,0,0,0,1,3,9.25E+17
3847,0,0,0,0,1,0,0,4,9.21E+17
3848,0,0,0,0,0,0,1,3,9.26E+17
3849,0,0,0,0,0,0,1,3,9.22E+17
3850,0,0,0,0,1,0,0,3,9.21E+17
3851,0,0,0,0,0,0,1,2,9.22E+17
3852,0,0,0,0,0,0,1,3,9.22E+17
3853,0,0,0,0,0,0,1,2,9.25E+17
3854,0,0,0,0,1,0,0,5,9.21E+17
3855,0,0,0,0,0,0,1,2,9.22E+17
3856,0,0,0,0,0,0,1,1,9.26E+17
3857,0,0,0,0,0,0,1,2,9.22E+17
3858,0,0,0,0,1,0,0,4,9.22E+17
3859,0,0,0,1,1,0,0,5,9.21E+17
3860,0,0,0,0,0,0,1,3,9.22E+17
3861,0,0,0,0,0,0,1,2,9.24E+17
3862,0,0,0,1,0,0,0,3,9.26E+17
3863,0,0,0,0,1,0,0,3,9.22E+17
3864,0,0,0,0,0,0,1,1,9.25E+17
3865,0,0,0,1,0,0,0,4,9.27E+17
3866,0,0,0,0,0,0,1,1,9.21E+17
3867,1,0,1,0,0,0,0,4,9.23E+17
3868,1,0,1,0,0,0,0,3,9.21E+17
3869,0,0,0,0,0,0,1,2,9.23E+17
3870,0,0,0,0,0,0,1,3,9.22E+17
3871,0,0,0,0,0,0,1,1,9.22E+17
3872,0,0,0,0,1,0,0,3,9.21E+17
3873,0,0,0,0,0,0,1,2,9.24E+17
3874,0,0,0,0,0,0,1,1,9.22E+17
3875,0,0,0,0,1,0,0,3,9.21E+17
3876,0,0,0,0,0,0,1,3,9.21E+17
3877,0,0,0,0,0,0,1,3,9.22E+17
3878,0,0,0,0,0,0,1,1,9.23E+17
3879,0,0,0,0,0,0,1,2,9.21E+17
3880,0,0,0,0,1,0,0,4,9.27E+17
3881,0,0,0,0,0,0,1,2,9.23E+17
3882,0,0,0,0,0,0,1,1,9.23E+17
3883,0,0,0,0,0,0,1,1,9.22E+17
3884,0,0,0,0,0,0,1,1,9.21E+17
3885,0,0,0,0,0,0,1,2,9.22E+17
3886,0,0,0,0,0,0,1,2,9.21E+17
3887,0,0,0,0,1,0,0,4,9.23E+17
3888,0,0,0,0,1,0,0,4,9.21E+17
3889,0,0,0,0,0,0,1,1,9.22E+17
3890,0,0,0,0,0,0,1,2,9.22E+17
3891,0,0,0,0,0,0,1,2,9.25E+17
3892,0,0,0,0,0,0,1,2,9.21E+17
3893,0,1,0,0,1,0,0,3,9.21E+17
3894,0,0,0,0,0,0,1,1,9.26E+17
3895,0,0,0,0,1,0,0,2,9.27E+17
3896,0,0,0,0,0,0,1,1,9.22E+17
3897,0,1,0,0,0,0,0,2,9.27E+17
3898,0,0,0,0,0,0,1,3,9.21E+17
3899,0,0,0,0,0,0,1,2,9.23E+17
3900,0,0,0,0,1,0,0,5,9.21E+17
3901,0,0,0,0,0,0,1,1,9.21E+17
3902,0,0,0,0,0,0,1,1,9.23E+17
3903,0,0,0,0,0,0,1,4,9.22E+17
3904,0,0,0,0,0,0,1,1,9.21E+17
3905,0,0,0,0,0,0,1,2,9.22E+17
3906,0,0,0,0,1,0,0,4,9.23E+17
3907,0,0,0,0,0,0,1,2,9.22E+17
3908,0,0,0,0,0,0,1,2,9.26E+17
3909,0,0,0,0,0,0,1,3,9.25E+17
3910,0,0,0,0,0,0,1,1,9.21E+17
3911,0,0,0,0,1,0,1,2,9.25E+17
3912,0,0,0,0,0,0,1,2,9.22E+17
3913,0,0,0,0,0,0,1,3,9.21E+17
3914,0,1,0,0,1,0,0,2,9.27E+17
3915,0,0,0,1,1,0,0,3,9.21E+17
3916,0,0,0,0,0,0,1,3,9.21E+17
3917,1,0,1,0,0,1,0,3,9.22E+17
3918,0,0,0,0,1,0,0,4,9.22E+17
3919,1,0,1,0,0,1,0,4,9.27E+17
3920,0,0,0,0,1,0,0,3,9.22E+17
3921,0,0,0,0,0,0,1,3,9.23E+17
3922,0,0,0,0,1,0,0,2,9.23E+17
3923,1,0,1,0,0,0,0,3,9.21E+17
3924,0,0,0,0,0,0,1,1,9.21E+17
3925,1,0,1,0,0,0,0,3,9.22E+17
3926,0,0,0,0,0,0,1,2,9.21E+17
3927,0,0,0,1,0,0,0,3,9.27E+17
3928,0,0,0,1,0,0,0,3,9.22E+17
3929,0,0,0,0,1,0,0,3,9.23E+17
3930,0,0,0,1,0,0,0,4,9.22E+17
3931,0,0,0,0,0,0,1,3,9.25E+17
3932,0,0,1,0,0,0,0,3,9.27E+17
3933,1,0,1,0,0,0,0,3,9.22E+17
3934,0,0,0,0,0,0,1,1,9.22E+17
3935,0,0,0,0,0,0,1,2,9.22E+17
3936,1,0,1,0,0,1,0,3,9.21E+17
3937,0,0,0,0,0,0,1,3,9.22E+17
3938,1,0,1,0,0,0,0,2,9.26E+17
3939,0,0,0,0,0,0,1,3,9.27E+17
3940,0,0,0,0,0,0,1,3,9.23E+17
3941,0,0,0,0,0,0,1,3,9.23E+17
3942,0,0,0,0,0,0,1,1,9.22E+17
3943,0,0,0,0,0,0,1,2,9.22E+17
3944,0,0,0,1,0,0,0,3,9.26E+17
3945,0,0,0,0,0,0,1,3,9.25E+17
3946,1,0,1,0,0,0,0,2,9.21E+17
3947,0,0,0,0,1,0,0,3,9.23E+17
3948,0,0,0,1,0,0,0,3,9.26E+17
3949,0,0,0,0,0,0,1,4,9.23E+17
3950,0,0,0,0,1,0,0,2,9.22E+17
3951,0,0,0,0,0,0,1,1,9.22E+17
3952,0,1,0,0,1,0,0,3,9.23E+17
3953,0,0,0,0,1,0,0,5,9.21E+17
3954,0,0,0,0,0,0,1,3,9.27E+17
3955,0,0,0,0,0,0,1,1,9.21E+17
3956,0,0,0,0,0,0,1,1,9.23E+17
3957,0,0,0,0,1,0,0,2,9.23E+17
3958,0,0,0,0,1,0,0,3,9.21E+17
3959,0,0,0,0,0,0,1,2,9.22E+17
3960,0,0,0,0,0,0,1,1,9.23E+17
3961,0,0,0,0,1,0,0,3,9.25E+17
3962,0,0,0,0,1,0,0,3,9.21E+17
3963,0,0,0,0,0,0,1,1,9.21E+17
3964,0,0,0,0,0,0,1,1,9.22E+17
3965,0,0,0,1,0,0,0,4,9.21E+17
3966,0,0,0,1,1,0,0,3,9.22E+17
3967,0,0,0,0,0,0,1,1,9.22E+17
3968,0,0,0,0,0,0,1,2,9.22E+17
3969,0,0,0,0,0,0,1,1,9.22E+17
3970,0,0,1,0,0,0,0,3,9.21E+17
3971,0,0,0,0,0,0,1,2,9.24E+17
3972,0,0,0,0,0,0,1,3,9.21E+17
3973,0,0,0,0,1,0,0,3,9.22E+17
3974,0,0,0,0,0,0,1,1,9.22E+17
3975,0,0,0,0,0,0,1,2,9.21E+17
3976,0,0,0,1,0,0,0,3,9.27E+17
3977,0,0,0,0,0,0,1,2,9.22E+17
3978,0,0,0,0,0,0,1,1,9.27E+17
3979,0,0,0,0,1,0,0,3,9.21E+17
3980,0,0,0,0,0,0,1,1,9.24E+17
3981,0,0,0,0,0,0,1,1,9.21E+17
3982,0,0,0,0,1,0,0,5,9.26E+17
3983,0,0,0,0,1,0,0,3,9.22E+17
3984,0,0,0,0,0,0,1,1,9.25E+17
3985,0,0,0,0,0,0,1,1,9.22E+17
3986,0,0,0,0,0,0,1,1,9.23E+17
3987,0,0,0,0,1,0,0,2,9.27E+17
3988,0,0,0,0,0,0,1,1,9.24E+17
3989,0,0,0,0,1,0,0,4,9.21E+17
3990,0,0,0,0,0,0,1,2,9.21E+17
3991,0,0,0,0,0,0,1,2,9.21E+17
3992,0,0,0,0,0,0,1,1,9.24E+17
3993,0,0,0,0,0,0,1,1,9.21E+17
3994,0,0,0,0,0,0,1,2,9.21E+17
3995,0,0,0,0,0,0,1,2,9.21E+17
3996,0,0,0,0,0,0,1,2,9.21E+17
3997,0,0,0,0,1,0,1,3,9.24E+17
3998,0,0,0,0,0,0,1,1,9.21E+17
3999,0,0,0,0,1,0,0,4,9.21E+17
4000,0,0,0,0,0,0,1,1,9.27E+17
4001,0,0,0,0,0,0,1,2,9.10E+17
4002,0,0,0,0,0,0,1,2,9.17E+17
4003,0,0,0,0,0,0,1,2,9.16E+17
4004,0,0,1,0,0,0,0,3,9.20E+17
4005,0,0,0,0,0,0,1,3,9.11E+17
4006,0,0,0,0,0,0,1,2,9.10E+17
4007,0,0,0,0,0,0,1,3,9.10E+17
4008,0,0,0,1,0,0,0,4,9.19E+17
4009,0,0,0,0,0,0,1,2,9.20E+17
4010,0,0,0,0,1,0,0,3,9.17E+17
4011,0,0,0,0,0,0,1,2,9.27E+17
4012,0,0,0,1,1,0,0,4,9.10E+17
4013,0,0,0,0,1,0,0,3,9.15E+17
4014,0,0,0,0,0,0,1,2,9.16E+17
4015,0,0,0,0,0,0,1,2,9.20E+17
4016,0,0,0,0,0,0,1,3,9.18E+17
4017,0,0,0,0,1,0,0,3,9.11E+17
4018,0,0,0,0,0,0,1,3,9.15E+17
4019,1,0,1,0,0,1,0,4,9.11E+17
4020,0,0,0,1,0,0,0,3,9.17E+17
4021,0,0,0,0,0,0,1,2,9.11E+17
4022,0,0,0,0,0,0,1,2,9.10E+17
4023,0,0,0,0,0,0,1,1,9.20E+17
4024,0,0,0,0,0,0,1,1,9.09E+17
4025,0,0,0,0,1,0,0,3,9.23E+17
4026,0,0,0,0,1,0,0,2,9.22E+17
4027,0,0,0,0,0,0,1,3,9.09E+17
4028,0,0,0,0,0,0,1,3,9.10E+17
4029,0,0,0,1,0,0,0,3,9.13E+17
4030,0,0,0,0,1,0,0,2,9.16E+17
4031,0,0,0,0,0,0,1,3,9.11E+17
4032,0,0,0,0,0,0,1,1,9.22E+17
4033,0,0,0,0,0,0,1,3,9.21E+17
4034,0,0,0,0,0,0,1,3,9.20E+17
4035,1,0,1,0,0,0,0,4,9.15E+17
4036,0,0,0,0,1,0,0,2,9.09E+17
4037,0,0,0,0,0,0,1,2,9.18E+17
4038,0,0,0,0,0,0,1,2,9.13E+17
4039,0,0,0,0,1,0,0,3,9.21E+17
4040,0,0,0,0,0,0,1,1,9.25E+17
4041,0,0,0,0,0,0,1,3,9.08E+17
4042,0,0,0,0,0,0,1,5,9.23E+17
4043,0,0,0,1,0,0,0,3,9.09E+17
4044,0,0,0,0,0,0,1,2,9.09E+17
4045,0,0,0,1,0,0,0,4,9.15E+17
4046,1,0,1,0,0,0,0,4,9.22E+17
4047,0,0,0,0,0,0,1,3,9.22E+17
4048,1,0,1,0,0,0,0,3,9.10E+17
4049,0,0,0,0,0,0,1,3,9.16E+17
4050,0,0,0,0,1,0,0,3,9.15E+17
4051,0,0,0,0,0,0,1,1,9.18E+17
4052,0,0,0,0,0,0,1,2,9.12E+17
4053,0,0,0,0,0,0,1,2,9.17E+17
4054,0,0,0,0,0,0,1,2,9.10E+17
4055,0,0,0,1,0,0,0,3,9.13E+17
4056,1,0,1,0,0,1,0,4,9.26E+17
4057,0,0,0,0,0,0,1,3,9.23E+17
4058,0,0,0,0,0,0,1,2,9.13E+17
4059,0,0,0,0,0,0,1,3,9.15E+17
4060,0,0,0,0,0,0,1,1,9.12E+17
4061,0,0,0,0,1,0,0,3,9.15E+17
4062,1,0,1,0,0,1,0,4,9.24E+17
4063,0,0,0,0,1,0,0,3,9.10E+17
4064,0,0,0,1,0,0,0,3,9.12E+17
4065,0,0,1,0,0,0,0,5,9.12E+17
4066,0,0,0,0,0,0,1,1,9.24E+17
4067,0,0,0,0,1,0,0,3,9.24E+17
4068,0,0,0,0,1,0,0,3,9.16E+17
4069,0,0,0,0,0,0,1,2,9.12E+17
4070,0,0,0,0,0,0,1,3,9.15E+17
4071,0,0,0,0,0,0,1,2,9.09E+17
4072,0,0,0,0,0,0,1,3,9.27E+17
4073,0,0,0,0,0,0,1,2,9.14E+17
4074,0,0,0,0,0,0,1,2,9.21E+17
4075,0,0,0,0,0,0,1,1,9.21E+17
4076,0,0,0,0,0,0,1,2,9.19E+17
4077,0,0,0,0,0,0,1,3,9.18E+17
4078,0,0,0,0,0,0,1,3,9.19E+17
4079,0,0,0,0,0,0,1,1,9.18E+17
4080,0,0,0,0,0,0,1,2,9.15E+17
4081,0,0,0,0,1,0,0,3,9.10E+17
4082,0,0,0,0,1,0,0,3,9.18E+17
4083,0,0,0,0,0,0,1,4,9.20E+17
4084,0,0,0,0,1,0,0,3,9.08E+17
4085,0,0,0,0,0,0,1,1,9.13E+17
4086,0,0,0,0,0,0,1,1,9.19E+17
4087,1,0,1,0,0,1,0,4,9.10E+17
4088,1,0,1,0,0,1,0,3,9.09E+17
4089,0,0,0,0,1,0,0,2,9.27E+17
4090,0,0,0,0,0,0,1,2,9.22E+17
4091,0,0,0,0,0,0,1,2,9.21E+17
4092,0,0,0,0,0,0,1,3,9.12E+17
4093,0,0,0,0,0,0,1,2,9.21E+17
4094,0,0,0,0,0,0,1,1,9.14E+17
4095,0,0,0,0,0,0,1,2,9.10E+17
4096,0,0,0,0,0,0,1,3,9.26E+17
4097,0,0,0,0,1,0,0,3,9.18E+17
4098,0,0,0,0,1,0,0,3,9.12E+17
4099,0,0,0,0,1,0,0,3,9.18E+17
4100,1,0,1,0,0,1,0,3,9.23E+17
4101,0,0,0,0,1,0,0,5,9.13E+17
4102,1,0,1,0,0,1,0,5,9.17E+17
4103,0,0,0,0,0,0,1,2,9.16E+17
4104,0,0,0,0,0,0,1,2,9.14E+17
4105,0,0,0,0,0,0,1,2,9.17E+17
4106,0,0,0,0,0,0,1,2,9.09E+17
4107,0,0,0,0,0,0,1,3,9.08E+17
4108,0,0,0,0,0,0,1,1,9.14E+17
4109,0,0,0,0,1,0,0,2,9.18E+17
4110,1,0,1,0,0,0,0,3,9.09E+17
4111,0,0,0,1,0,0,0,3,9.14E+17
4112,0,0,0,0,0,0,1,2,9.14E+17
4113,0,0,0,0,0,0,1,2,9.12E+17
4114,0,0,0,0,0,0,1,2,9.12E+17
4115,0,0,0,0,0,0,1,3,9.27E+17
4116,0,0,0,0,0,0,1,3,9.17E+17
4117,0,0,0,0,0,0,1,1,9.25E+17
4118,0,0,0,0,1,0,0,3,9.20E+17
4119,0,0,0,0,0,0,1,1,9.21E+17
4120,1,0,1,0,0,0,0,3,9.10E+17
4121,0,0,0,0,0,0,1,2,9.17E+17
4122,0,0,0,1,0,0,0,4,9.18E+17
4123,1,0,1,0,0,0,0,3,9.18E+17
4124,0,0,0,0,1,0,0,3,9.09E+17
4125,0,0,0,0,0,0,1,2,9.20E+17
4126,0,0,0,0,1,0,0,5,9.21E+17
4127,0,0,0,0,0,0,1,3,9.21E+17
4128,0,0,0,1,0,0,0,4,9.18E+17
4129,0,0,0,0,1,0,0,3,9.18E+17
4130,0,0,0,0,1,0,0,4,9.13E+17
4131,0,0,0,0,0,0,1,4,9.17E+17
4132,0,0,0,0,0,0,1,3,9.18E+17
4133,0,0,0,0,0,0,1,4,9.08E+17
4134,0,0,0,0,0,0,1,2,9.21E+17
4135,0,0,0,0,1,0,0,3,9.21E+17
4136,1,0,1,0,0,0,0,3,9.24E+17
4137,1,0,1,0,0,1,0,3,9.22E+17
4138,0,0,0,0,0,0,1,5,9.21E+17
4139,0,0,0,0,1,0,0,3,9.13E+17
4140,0,0,0,0,0,0,1,4,9.20E+17
4141,0,0,0,0,0,0,1,4,9.12E+17
4142,0,0,0,0,1,0,0,4,9.16E+17
4143,0,0,0,0,0,0,1,1,9.26E+17
4144,1,0,1,0,0,0,0,3,9.13E+17
4145,0,0,0,0,0,0,1,2,9.20E+17
4146,0,0,0,0,0,0,1,3,9.11E+17
4147,0,0,0,0,1,0,0,3,9.13E+17
4148,0,0,0,0,0,0,1,3,9.21E+17
4149,1,0,1,0,0,0,0,4,9.11E+17
4150,0,0,0,0,0,0,1,3,9.10E+17
4151,0,0,0,0,1,0,0,3,9.18E+17
4152,0,0,0,0,0,0,1,2,9.18E+17
4153,0,0,0,0,0,0,1,1,9.25E+17
4154,0,0,0,0,0,0,1,1,9.20E+17
4155,0,0,0,0,0,0,1,1,9.22E+17
4156,1,0,0,0,0,0,0,3,9.11E+17
4157,0,0,0,0,0,0,1,2,9.12E+17
4158,0,0,0,0,0,0,1,2,9.16E+17
4159,0,0,0,0,0,0,1,2,9.13E+17
4160,0,0,0,0,0,0,1,3,9.20E+17
4161,0,0,0,0,0,0,1,3,9.11E+17
4162,0,0,0,0,0,0,1,2,9.25E+17
4163,1,0,1,0,0,0,0,5,9.14E+17
4164,0,0,0,0,0,0,1,1,9.10E+17
4165,0,0,0,0,1,0,0,3,9.09E+17
4166,0,0,0,0,0,0,1,2,9.11E+17
4167,0,0,0,0,0,0,1,2,9.21E+17
4168,0,0,1,0,0,0,0,2,9.24E+17
4169,0,0,0,0,1,0,0,2,9.16E+17
4170,0,0,0,0,0,0,1,3,9.16E+17
4171,0,0,0,0,0,0,1,3,9.10E+17
4172,1,0,1,0,0,0,0,5,9.09E+17
4173,0,0,0,0,1,0,0,3,9.20E+17
4174,0,0,0,0,0,0,1,3,9.11E+17
4175,0,0,0,0,0,0,1,3,9.10E+17
4176,0,0,0,0,1,0,0,3,9.21E+17
4177,0,0,0,0,0,0,1,2,9.12E+17
4178,0,0,0,0,0,0,1,1,9.20E+17
4179,0,0,0,0,1,0,0,3,9.20E+17
4180,0,0,0,1,0,0,0,3,9.26E+17
4181,0,0,0,0,0,0,1,2,9.09E+17
4182,0,0,0,0,0,0,1,1,9.16E+17
4183,0,0,0,0,0,0,1,3,9.12E+17
4184,0,0,0,0,1,0,0,3,9.27E+17
4185,0,0,0,0,1,0,0,2,9.19E+17
4186,1,0,1,0,0,0,0,3,9.20E+17
4187,0,0,0,0,0,0,1,3,9.21E+17
4188,1,0,1,0,0,0,0,3,9.19E+17
4189,0,0,0,0,1,0,0,2,9.09E+17
4190,0,0,0,0,0,0,1,2,9.13E+17
4191,0,0,0,0,1,0,0,3,9.26E+17
4192,0,0,0,0,1,0,0,3,9.25E+17
4193,0,0,0,0,0,0,1,3,9.09E+17
4194,0,0,0,0,0,0,1,1,9.10E+17
4195,0,0,0,0,1,0,0,3,9.23E+17
4196,0,0,0,0,0,0,1,4,9.09E+17
4197,0,0,0,0,0,0,1,3,9.25E+17
4198,0,0,0,0,0,0,1,3,9.20E+17
4199,0,0,0,0,1,0,0,2,9.08E+17
4200,0,0,0,1,0,0,0,4,9.16E+17
4201,0,0,0,0,0,0,1,1,9.09E+17
4202,0,0,0,0,0,0,1,2,9.08E+17
4203,1,0,1,0,0,0,0,3,9.17E+17
4204,0,0,0,0,0,0,1,1,9.20E+17
4205,1,0,1,0,0,0,0,4,9.22E+17
4206,0,0,0,0,1,0,0,3,9.10E+17
4207,0,0,0,0,0,0,1,2,9.21E+17
4208,0,0,1,0,0,0,0,3,9.21E+17
4209,0,0,0,0,0,0,1,3,9.12E+17
4210,0,0,0,0,0,0,1,3,9.14E+17
4211,0,0,0,0,1,0,0,4,9.10E+17
4212,0,0,0,0,0,0,1,3,9.14E+17
4213,0,0,0,0,1,0,0,4,9.15E+17
4214,0,0,0,0,1,0,0,4,9.15E+17
4215,0,0,1,0,0,0,0,5,9.10E+17
4216,0,0,0,0,0,0,1,3,9.24E+17
4217,0,0,0,0,0,0,1,4,9.13E+17
4218,0,0,0,1,0,0,0,3,9.17E+17
4219,0,0,0,0,0,0,1,3,9.27E+17
4220,0,0,0,0,0,0,1,3,9.23E+17
4221,0,0,1,0,0,0,0,5,9.18E+17
4222,0,0,0,0,1,0,0,5,9.24E+17
4223,0,0,1,0,0,0,0,3,9.26E+17
4224,1,0,1,0,0,1,0,4,9.12E+17
4225,0,0,0,0,0,0,1,2,9.20E+17
4226,0,0,0,0,0,0,1,2,9.18E+17
4227,0,0,0,0,0,0,1,3,9.11E+17
4228,0,0,0,0,0,0,1,2,9.23E+17
4229,0,0,0,0,0,0,1,1,9.26E+17
4230,0,0,1,0,0,0,0,5,9.23E+17
4231,1,0,1,0,0,1,0,4,9.21E+17
4232,0,0,0,0,0,0,1,1,9.18E+17
4233,0,0,0,0,0,0,1,2,9.13E+17
4234,0,0,0,0,0,0,1,3,9.24E+17
4235,0,0,0,0,1,0,0,4,9.17E+17
4236,0,0,0,0,0,0,1,1,9.21E+17
4237,0,0,0,0,0,0,1,2,9.16E+17
4238,0,0,0,0,0,0,1,3,9.12E+17
4239,0,0,0,0,0,0,1,1,9.25E+17
4240,0,0,0,0,0,0,1,1,9.18E+17
4241,0,0,0,0,0,0,1,1,9.17E+17
4242,0,0,0,0,0,0,1,3,9.19E+17
4243,0,0,0,1,0,0,0,4,9.23E+17
4244,0,0,0,0,0,0,1,2,9.25E+17
4245,0,0,0,0,0,0,1,2,9.13E+17
4246,1,0,1,0,0,1,0,4,9.18E+17
4247,0,0,0,0,0,0,1,1,9.17E+17
4248,0,0,0,0,0,0,1,1,9.18E+17
4249,0,0,0,0,0,0,1,3,9.11E+17
4250,0,0,0,0,1,0,0,2,9.10E+17
4251,0,0,0,0,0,0,1,3,9.18E+17
4252,0,0,0,0,0,0,1,3,9.13E+17
4253,0,0,0,0,1,0,0,4,9.23E+17
4254,0,0,0,0,0,0,1,2,9.14E+17
4255,1,0,1,0,0,1,0,3,9.10E+17
4256,0,0,0,0,1,0,0,3,9.13E+17
4257,0,0,0,0,0,0,1,3,9.18E+17
4258,0,0,0,0,0,0,1,2,9.18E+17
4259,0,0,0,0,0,0,1,3,9.21E+17
4260,0,0,0,0,0,0,1,2,9.16E+17
4261,0,0,0,0,0,0,1,3,9.22E+17
4262,0,0,0,0,0,0,1,3,9.11E+17
4263,0,0,0,0,0,0,1,4,9.20E+17
4264,1,0,1,0,0,1,0,4,9.13E+17
4265,0,0,0,0,0,0,1,3,9.25E+17
4266,0,0,0,1,0,0,0,4,9.15E+17
4267,0,0,0,0,0,0,1,2,9.13E+17
4268,0,0,0,0,0,0,1,3,9.17E+17
4269,0,0,0,0,0,0,1,3,9.23E+17
4270,0,0,0,0,0,0,1,2,9.13E+17
4271,0,0,0,0,0,0,1,2,9.16E+17
4272,0,0,0,0,1,0,0,3,9.23E+17
4273,0,0,0,0,0,0,1,4,9.17E+17
4274,0,0,0,0,0,0,1,5,9.19E+17
4275,1,0,1,0,0,0,0,4,9.22E+17
4276,0,0,0,0,1,0,0,4,9.23E+17
4277,1,0,1,0,0,0,0,4,9.16E+17
4278,0,0,0,0,1,0,0,3,9.12E+17
4279,0,0,0,0,0,0,1,2,9.21E+17
4280,0,0,0,0,1,0,0,2,9.09E+17
4281,0,0,0,0,1,0,0,3,9.16E+17
4282,0,0,0,0,1,0,0,2,9.08E+17
4283,0,0,0,0,1,0,0,4,9.18E+17
4284,0,0,0,0,0,0,1,1,9.22E+17
4285,0,0,0,1,1,0,0,4,9.16E+17
4286,0,0,0,0,0,0,1,1,9.19E+17
4287,0,0,0,1,0,0,0,3,9.11E+17
4288,0,0,0,0,0,0,1,3,9.15E+17
4289,0,0,0,0,0,0,1,3,9.20E+17
4290,0,0,0,0,0,0,1,1,9.24E+17
4291,0,0,0,1,1,0,0,4,9.16E+17
4292,0,0,0,0,0,0,1,3,9.10E+17
4293,0,0,0,0,0,0,1,3,9.18E+17
4294,0,0,0,0,0,0,1,1,9.19E+17
4295,0,0,0,0,0,0,1,1,9.11E+17
4296,0,0,0,0,1,0,0,2,9.17E+17
4297,0,0,1,0,0,0,0,3,9.22E+17
4298,0,0,0,0,0,0,1,2,9.14E+17
4299,1,0,1,0,0,0,0,3,9.10E+17
4300,1,0,1,0,0,0,0,4,9.09E+17
4301,0,0,0,0,1,0,0,5,9.19E+17
4302,0,0,0,0,0,0,1,1,9.25E+17
4303,0,0,0,0,0,0,1,1,9.09E+17
4304,0,0,0,0,0,0,1,2,9.13E+17
4305,0,0,0,0,0,0,1,2,9.17E+17
4306,0,0,0,0,0,0,1,3,9.26E+17
4307,0,0,0,0,0,0,1,2,9.25E+17
4308,0,0,0,0,0,0,1,1,9.20E+17
4309,0,0,0,0,0,0,1,2,9.24E+17
4310,0,0,0,0,0,0,1,3,9.18E+17
4311,0,0,0,0,0,0,1,3,9.13E+17
4312,0,1,1,0,1,0,0,3,9.17E+17
4313,0,0,0,0,0,0,1,4,9.18E+17
4314,1,0,1,0,0,1,0,4,9.24E+17
4315,0,0,0,0,0,0,1,2,9.11E+17
4316,0,0,0,0,0,0,1,1,9.11E+17
4317,0,0,0,0,0,0,1,2,9.27E+17
4318,0,0,0,0,0,0,1,2,9.16E+17
4319,0,0,0,0,0,0,1,1,9.17E+17
4320,0,0,0,1,0,0,0,5,9.15E+17
4321,0,0,0,0,0,0,1,3,9.23E+17
4322,0,0,0,0,1,0,0,4,9.10E+17
4323,0,0,0,0,0,0,1,2,9.14E+17
4324,0,0,0,0,1,0,0,4,9.15E+17
